time,logger,level,database,threadid,message,exception
2016-10-20 14:13:54.8713,Raven.Database.Indexing.IndexingExecuter,Debug,,40,No tasks to execute were found!,
2016-10-20 14:13:54.8713,Raven.Database.Indexing.IndexingExecuter,Debug,,40,"Executed 0 tasks, processed documents: 0, took 0ms",
2016-10-20 14:13:54.8713,Raven.Database.Indexing.IndexingExecuter,Debug,,40,No tasks to execute were found!,
2016-10-20 14:13:54.8713,Raven.Database.Indexing.IndexingExecuter,Debug,,40,"Executed 0 tasks, processed documents: 0, took 0ms",
2016-10-20 14:13:54.8713,Raven.Database.Indexing.WorkContext,Debug,Candidates,41,"No work was found, workerWorkCounter: 29, for: ReducingExecuter, will wait for additional work",
2016-10-20 14:13:54.8713,Raven.Database.Indexing.IndexStorage,Debug,,40,"Flushed simple map index: Raven/DocumentsByEntityName (id: 1), took 0ms",
2016-10-20 14:13:54.8713,Raven.Database.Indexing.WorkContext,Debug,,40,"No work was found, workerWorkCounter: 29, for: IndexingExecuter, will wait for additional work",
2016-10-20 14:13:55.0256,Raven.Database.Server.Controllers.RavenBaseApiController,Debug,Candidates,66,"	PUT students/161
",
2016-10-20 14:13:55.0256,Raven.Database.Storage.Esent.StorageActions.DocumentStorageActions,Debug,Candidates,66,"Inserted a new document with key 'students/161', update: False, ",
2016-10-20 14:13:55.0256,Raven.Database.DocumentDatabase,Debug,Candidates,66,Put document students/161 with etag 01000000-0000-0001-0000-00000000000D,
2016-10-20 14:13:55.0256,Raven.Database.Indexing.WorkContext,Debug,Candidates,66,Incremented work counter to 30 because: PUT students/161,
2016-10-20 14:13:55.0256,Raven.Database.Indexing.WorkContext,Debug,Candidates,41,"No work was found, workerWorkCounter: 30, for: ReducingExecuter, will wait for additional work",
2016-10-20 14:13:55.0256,Raven.Database.Prefetching.PrefetchingBehavior,Debug,Candidates,40,"Not enough results to fill requested count (512), but we have some (1) in memory. Going to index the results while loading more from disk in background.",
2016-10-20 14:13:55.0271,Raven.Database.Prefetching.PrefetchingBehavior,Info,Candidates,40,Skipping background prefetching because we got no documents to fetch. Last etag: 01000000-0000-0001-0000-00000000000D,
2016-10-20 14:13:55.0271,Raven.Database.Indexing.IndexingExecuter,Debug,Candidates,40,Found a total of 1 documents that requires indexing since etag: 01000000-0000-0001-0000-00000000000C: (students/161),
2016-10-20 14:13:55.0271,Raven.Database.Indexing.IndexingExecuter,Debug,Candidates,40,"After read triggers executed, 1 documents remained",
2016-10-20 14:13:55.0256,Raven.Database.Server.WebApi.RequestManager,Debug,Candidates,66,Request # 463: POST    -     1 ms - Candidates - 200 - http://localhost:8080/databases/Candidates/bulk_docs,
2016-10-20 14:13:55.0271,Raven.Database.Indexing.IndexingExecuter,Debug,Candidates,40,"Going to index 1 documents in Index: Raven/DocumentsByEntityName, LastIndexedEtag: 01000000-0000-0001-0000-00000000000C: (students/161)",
2016-10-20 14:13:55.0271,Raven.Database.Indexing.IndexingExecuter,Debug,Candidates,40,Indexing 1 documents for index: Raven/DocumentsByEntityName. (students/161),
2016-10-20 14:13:55.0271,Raven.Database.Indexing.Index.Indexing,Debug,Candidates,40,"Indexing on students/161 result in index Raven/DocumentsByEntityName gave document: 	__document_id IS: students/161
	Tag I-: Students
	LastModified I-: 2016-10-20T18:13:55.0261513Z
	LastModifiedTicks I-: 636125840350261513
",
2016-10-20 14:13:55.1078,Raven.Database.Indexing.Index.Indexing,Debug,Candidates,40,Indexed 1 documents for Raven/DocumentsByEntityName,
2016-10-20 14:13:55.1078,Raven.Database.Indexing.IndexingExecuter,Debug,Candidates,40,"After indexing 1 documents, the new last etag for is: 01000000-0000-0001-0000-00000000000D for Raven/DocumentsByEntityName",
2016-10-20 14:13:55.1078,Raven.Database.Indexing.IndexingExecuter,Debug,,40,No tasks to execute were found!,
2016-10-20 14:13:55.1078,Raven.Database.Indexing.IndexingExecuter,Debug,,40,"Executed 0 tasks, processed documents: 0, took 0ms",
2016-10-20 14:13:55.1078,Raven.Database.Indexing.WorkContext,Debug,,40,Incremented work counter to 31 because: WORK BY IndexingExecuter,
2016-10-20 14:13:55.1078,Raven.Database.Indexing.IndexingExecuter,Debug,,40,No tasks to execute were found!,
2016-10-20 14:13:55.1078,Raven.Database.Indexing.IndexingExecuter,Debug,,40,"Executed 0 tasks, processed documents: 0, took 0ms",
2016-10-20 14:13:55.1078,Raven.Database.Indexing.WorkContext,Debug,Candidates,41,"No work was found, workerWorkCounter: 31, for: ReducingExecuter, will wait for additional work",
2016-10-20 14:13:55.1078,Raven.Database.Indexing.IndexingExecuter,Debug,,40,No tasks to execute were found!,
2016-10-20 14:13:55.1078,Raven.Database.Indexing.IndexingExecuter,Debug,,40,"Executed 0 tasks, processed documents: 0, took 0ms",
2016-10-20 14:13:55.1078,Raven.Database.Indexing.IndexStorage,Debug,,40,"Flushed simple map index: Raven/DocumentsByEntityName (id: 1), took 8ms",
2016-10-20 14:13:55.1078,Raven.Database.Indexing.WorkContext,Debug,,40,"No work was found, workerWorkCounter: 31, for: IndexingExecuter, will wait for additional work",
2016-10-20 14:13:57.2637,Raven.Database.Impl.DTC.InFlightTransactionalState,Info,<system>,65,Performing Transactions Cleanup Sequence for db <system>,
2016-10-20 14:14:00.1246,Raven.Database.Server.WebApi.RequestManager,Debug,Candidates,54,Request # 464: GET     -     0 ms - Candidates - 200 - http://localhost:8080/databases/Candidates/terms/Raven/DocumentsByEntityName?field=Tag&pageSize=1024,
2016-10-20 14:14:00.1246,Raven.Database.Server.WebApi.RequestManager,Debug,Candidates,53,Request # 465: GET     -     1 ms - Candidates - 200 - http://localhost:8080/databases/Candidates/stats,
2016-10-20 14:14:00.1949,Raven.Database.Indexing.Index.Querying,Debug,Candidates,53,Issuing query on index Raven/DocumentsByEntityName for: Tag:Students,
2016-10-20 14:14:00.1949,Raven.Database.Server.WebApi.RequestManager,Debug,Candidates,53,Request # 466: GET     -     0 ms - Candidates - 200 - http://localhost:8080/databases/Candidates/studio-tasks/collection/counts?fromDate=Thu%2C+20+Oct+2016+18:13:50+GMT,
2016-10-20 14:14:01.0982,Raven.Database.Storage.Esent.StorageActions.DocumentStorageActions,Debug,Candidates,53,Document with key 'Raven/Studio/Columns/Collection/Students' was not found,
2016-10-20 14:14:01.0982,Raven.Database.Storage.Esent.StorageActions.DocumentStorageActions,Debug,Candidates,54,Document with key 'Raven/Studio/Columns/Collection/Students' was not found,
2016-10-20 14:14:01.0982,Raven.Database.Server.WebApi.RequestManager,Debug,Candidates,53,Request # 467: POST    -     0 ms - Candidates - 200 - http://localhost:8080/databases/Candidates/queries,
2016-10-20 14:14:01.0982,Raven.Database.Server.WebApi.RequestManager,Debug,Candidates,53,"	Raven/Studio/Columns/Collection/Students

Results count: 0, includes count: 0",
2016-10-20 14:14:01.0982,Raven.Database.Server.WebApi.RequestManager,Debug,Candidates,54,Request # 468: POST    -     0 ms - Candidates - 200 - http://localhost:8080/databases/Candidates/queries,
2016-10-20 14:14:01.0982,Raven.Database.Server.WebApi.RequestManager,Debug,Candidates,54,"	Raven/Studio/Columns/Collection/Students

Results count: 0, includes count: 0",
2016-10-20 14:14:01.1388,Raven.Database.Indexing.Index.Querying,Debug,Candidates,54,Issuing query on index Raven/DocumentsByEntityName for: Tag:Students,
2016-10-20 14:14:01.1388,Raven.Database.Storage.Esent.StorageActions.DocumentStorageActions,Debug,Candidates,54,"Document with key 'students/161' was found, etag: 01000000-0000-0001-0000-00000000000D",
2016-10-20 14:14:01.1388,Raven.Database.Server.Controllers.RavenBaseApiController,Debug,Candidates,54,"	Query: Tag:Students
	Time: 1 ms
	Index: Raven/DocumentsByEntityName
	Results: 1 returned out of 1 total.
	Timing:
",
2016-10-20 14:14:01.1388,Raven.Database.Server.WebApi.RequestManager,Debug,Candidates,54,Request # 469: GET     -     2 ms - Candidates - 200 - http://localhost:8080/databases/Candidates/indexes/Raven/DocumentsByEntityName?query=Tag:Students&start=0&pageSize=30&sort=-LastModifiedTicks,
2016-10-20 14:14:01.1553,Raven.Database.Server.WebApi.RequestManager,Debug,Candidates,54,"	Query: Tag:Students
	Time: 1 ms
	Index: Raven/DocumentsByEntityName
	Results: 1 returned out of 1 total.
	Timing:",
2016-10-20 14:14:13.7157,Raven.Database.Impl.DTC.InFlightTransactionalState,Info,Candidates,57,Performing Transactions Cleanup Sequence for db Candidates,
2016-10-20 14:14:27.2783,Raven.Database.Impl.DTC.InFlightTransactionalState,Info,<system>,65,Performing Transactions Cleanup Sequence for db <system>,
2016-10-20 14:14:43.7158,Raven.Database.Impl.DTC.InFlightTransactionalState,Info,Candidates,66,Performing Transactions Cleanup Sequence for db Candidates,
2016-10-20 14:14:57.2791,Raven.Database.Impl.DTC.InFlightTransactionalState,Info,<system>,65,Performing Transactions Cleanup Sequence for db <system>,
2016-10-20 14:15:13.7156,Raven.Database.Impl.DTC.InFlightTransactionalState,Info,Candidates,47,Performing Transactions Cleanup Sequence for db Candidates,
2016-10-20 14:15:27.2796,Raven.Database.Impl.DTC.InFlightTransactionalState,Info,<system>,46,Performing Transactions Cleanup Sequence for db <system>,
2016-10-20 14:15:43.7155,Raven.Database.Impl.DTC.InFlightTransactionalState,Info,Candidates,57,Performing Transactions Cleanup Sequence for db Candidates,
2016-10-20 14:15:57.2803,Raven.Database.Impl.DTC.InFlightTransactionalState,Info,<system>,58,Performing Transactions Cleanup Sequence for db <system>,
2016-10-20 14:16:11.5238,Raven.Database.Storage.Esent.StorageActions.DocumentStorageActions,Debug,<system>,43,"Document with key 'Raven/Databases/Candidates' was found, etag: 01000000-0000-0001-0000-000000000001",
2016-10-20 14:16:11.5238,Raven.Database.Server.WebApi.RequestManager,Debug,<system>,43,Request # 470: GET     -     0 ms -            - 200 - http://localhost:8080/docs?id=Raven%2FDatabases%2FCandidates,
2016-10-20 14:16:11.5888,Raven.Database.Storage.Esent.StorageActions.DocumentStorageActions,Debug,Candidates,43,"Document with key 'Raven/Hilo/students' was found, etag: 01000000-0000-0001-0000-00000000000C",
2016-10-20 14:16:11.5888,Raven.Database.Storage.Esent.StorageActions.DocumentStorageActions,Debug,Candidates,43,Document with key 'Raven/ServerPrefixForHilo' was not found,
2016-10-20 14:16:11.5888,Raven.Database.Server.WebApi.RequestManager,Debug,Candidates,43,Request # 471: GET     -     0 ms - Candidates - 200 - http://localhost:8080/databases/Candidates/queries/?&id=Raven%2FHilo%2Fstudents&id=Raven%2FServerPrefixForHilo,
2016-10-20 14:16:11.5908,Raven.Database.Server.WebApi.RequestManager,Debug,Candidates,43,"Results count: 2, includes count: 0",
2016-10-20 14:16:11.6534,Raven.Database.Storage.Esent.StorageActions.DocumentStorageActions,Debug,Candidates,57,"Inserted a new document with key 'Raven/Hilo/students', update: True, ",
2016-10-20 14:16:11.6534,Raven.Database.Indexing.WorkContext,Debug,Candidates,57,Incremented work counter to 32 because: PUT Raven/Hilo/students,
2016-10-20 14:16:11.6534,Raven.Database.DocumentDatabase,Debug,Candidates,57,Put document Raven/Hilo/students with etag 01000000-0000-0001-0000-00000000000E,
2016-10-20 14:16:11.6534,Raven.Database.Indexing.WorkContext,Debug,Candidates,41,"No work was found, workerWorkCounter: 32, for: ReducingExecuter, will wait for additional work",
2016-10-20 14:16:11.6534,Raven.Database.Prefetching.PrefetchingBehavior,Debug,Candidates,40,"Not enough results to fill requested count (512), but we have some (1) in memory. Going to index the results while loading more from disk in background.",
2016-10-20 14:16:11.6534,Raven.Database.Prefetching.PrefetchingBehavior,Info,Candidates,40,Skipping background prefetching because we got no documents to fetch. Last etag: 01000000-0000-0001-0000-00000000000E,
2016-10-20 14:16:11.6534,Raven.Database.Indexing.IndexingExecuter,Debug,Candidates,40,Found a total of 1 documents that requires indexing since etag: 01000000-0000-0001-0000-00000000000D: (Raven/Hilo/students),
2016-10-20 14:16:11.6534,Raven.Database.Impl.DocumentRetriever,Debug,,45,Trigger Raven.Database.Plugins.Builtins.FilterRavenInternalDocumentsReadTrigger asked us to ignore Raven/Hilo/students,
2016-10-20 14:16:11.6534,Raven.Database.Indexing.IndexingExecuter,Debug,Candidates,40,"After read triggers executed, 1 documents remained",
2016-10-20 14:16:11.6534,Raven.Database.Indexing.IndexingExecuter,Debug,Candidates,40,"Going to index 1 documents in Index: Raven/DocumentsByEntityName, LastIndexedEtag: 01000000-0000-0001-0000-00000000000D: (Raven/Hilo/students)",
2016-10-20 14:16:11.6534,Raven.Database.Indexing.IndexingExecuter,Debug,Candidates,40,Indexing 1 documents for index: Raven/DocumentsByEntityName. (Raven/Hilo/students),
2016-10-20 14:16:11.6534,Raven.Database.Server.WebApi.RequestManager,Debug,Candidates,57,Request # 472: PUT     -     1 ms - Candidates - 201 - http://localhost:8080/databases/Candidates/docs/Raven/Hilo/students,
2016-10-20 14:16:11.6534,Raven.Database.Indexing.Index.Indexing,Debug,Candidates,40,Indexed 0 documents for Raven/DocumentsByEntityName,
2016-10-20 14:16:11.6534,Raven.Database.Indexing.IndexingExecuter,Debug,Candidates,40,"After indexing 1 documents, the new last etag for is: 01000000-0000-0001-0000-00000000000E for Raven/DocumentsByEntityName",
2016-10-20 14:16:11.6534,Raven.Database.Indexing.IndexingExecuter,Debug,,40,No tasks to execute were found!,
2016-10-20 14:16:11.6534,Raven.Database.Indexing.IndexingExecuter,Debug,,40,"Executed 0 tasks, processed documents: 0, took 0ms",
2016-10-20 14:16:11.6534,Raven.Database.Indexing.WorkContext,Debug,,40,Incremented work counter to 33 because: WORK BY IndexingExecuter,
2016-10-20 14:16:11.6534,Raven.Database.Indexing.IndexingExecuter,Debug,,40,No tasks to execute were found!,
2016-10-20 14:16:11.6534,Raven.Database.Indexing.IndexingExecuter,Debug,,40,"Executed 0 tasks, processed documents: 0, took 0ms",
2016-10-20 14:16:11.6534,Raven.Database.Indexing.WorkContext,Debug,Candidates,41,"No work was found, workerWorkCounter: 33, for: ReducingExecuter, will wait for additional work",
2016-10-20 14:16:11.6534,Raven.Database.Indexing.IndexingExecuter,Debug,,40,No tasks to execute were found!,
2016-10-20 14:16:11.6534,Raven.Database.Indexing.IndexingExecuter,Debug,,40,"Executed 0 tasks, processed documents: 0, took 0ms",
2016-10-20 14:16:11.6534,Raven.Database.Indexing.IndexStorage,Debug,,40,"Flushed simple map index: Raven/DocumentsByEntityName (id: 1), took 0ms",
2016-10-20 14:16:11.6534,Raven.Database.Indexing.WorkContext,Debug,,40,"No work was found, workerWorkCounter: 33, for: IndexingExecuter, will wait for additional work",
2016-10-20 14:16:11.6839,Raven.Database.Server.WebApi.RequestManager,Debug,Candidates,43,Request # 473: GET     -     4 ms - Candidates - 200 - http://localhost:8080/databases/Candidates/stats,
2016-10-20 14:16:11.6839,Raven.Database.Server.WebApi.RequestManager,Debug,Candidates,42,Request # 474: GET     -     1 ms - Candidates - 200 - http://localhost:8080/databases/Candidates/terms/Raven/DocumentsByEntityName?field=Tag&pageSize=1024,
2016-10-20 14:16:11.7524,Raven.Database.Server.WebApi.RequestManager,Debug,Candidates,43,Request # 475: GET     -     0 ms - Candidates - 200 - http://localhost:8080/databases/Candidates/studio-tasks/collection/counts?fromDate=Thu%2C+20+Oct+2016+18:14:00+GMT,
2016-10-20 14:16:11.8715,Raven.Database.Server.Controllers.RavenBaseApiController,Debug,Candidates,45,"	PUT students/193
",
2016-10-20 14:16:11.8715,Raven.Database.Storage.Esent.StorageActions.DocumentStorageActions,Debug,Candidates,45,"Inserted a new document with key 'students/193', update: False, ",
2016-10-20 14:16:11.8715,Raven.Database.DocumentDatabase,Debug,Candidates,45,Put document students/193 with etag 01000000-0000-0001-0000-00000000000F,
2016-10-20 14:16:11.8715,Raven.Database.Indexing.WorkContext,Debug,Candidates,45,Incremented work counter to 34 because: PUT students/193,
2016-10-20 14:16:11.8715,Raven.Database.Indexing.WorkContext,Debug,Candidates,41,"No work was found, workerWorkCounter: 34, for: ReducingExecuter, will wait for additional work",
2016-10-20 14:16:11.8715,Raven.Database.Prefetching.PrefetchingBehavior,Debug,Candidates,40,"Not enough results to fill requested count (512), but we have some (1) in memory. Going to index the results while loading more from disk in background.",
2016-10-20 14:16:11.8715,Raven.Database.Prefetching.PrefetchingBehavior,Info,Candidates,40,Skipping background prefetching because we got no documents to fetch. Last etag: 01000000-0000-0001-0000-00000000000F,
2016-10-20 14:16:11.8715,Raven.Database.Indexing.IndexingExecuter,Debug,Candidates,40,Found a total of 1 documents that requires indexing since etag: 01000000-0000-0001-0000-00000000000E: (students/193),
2016-10-20 14:16:11.8715,Raven.Database.Indexing.IndexingExecuter,Debug,Candidates,40,"After read triggers executed, 1 documents remained",
2016-10-20 14:16:11.8715,Raven.Database.Indexing.IndexingExecuter,Debug,Candidates,40,"Going to index 1 documents in Index: Raven/DocumentsByEntityName, LastIndexedEtag: 01000000-0000-0001-0000-00000000000E: (students/193)",
2016-10-20 14:16:11.8715,Raven.Database.Server.WebApi.RequestManager,Debug,Candidates,45,Request # 476: POST    -     0 ms - Candidates - 200 - http://localhost:8080/databases/Candidates/bulk_docs,
2016-10-20 14:16:11.8715,Raven.Database.Indexing.IndexingExecuter,Debug,Candidates,40,Indexing 1 documents for index: Raven/DocumentsByEntityName. (students/193),
2016-10-20 14:16:11.8715,Raven.Database.Indexing.Index.Indexing,Debug,Candidates,40,"Indexing on students/193 result in index Raven/DocumentsByEntityName gave document: 	__document_id IS: students/193
	Tag I-: Students
	LastModified I-: 2016-10-20T18:16:11.8715753Z
	LastModifiedTicks I-: 636125841718715753
",
2016-10-20 14:16:11.9027,Raven.Database.Indexing.Index.Indexing,Debug,Candidates,40,Indexed 1 documents for Raven/DocumentsByEntityName,
2016-10-20 14:16:11.9027,Raven.Database.Indexing.IndexingExecuter,Debug,Candidates,40,"After indexing 1 documents, the new last etag for is: 01000000-0000-0001-0000-00000000000F for Raven/DocumentsByEntityName",
2016-10-20 14:16:11.9027,Raven.Database.Indexing.IndexingExecuter,Debug,,40,No tasks to execute were found!,
2016-10-20 14:16:11.9027,Raven.Database.Indexing.IndexingExecuter,Debug,,40,"Executed 0 tasks, processed documents: 0, took 0ms",
2016-10-20 14:16:11.9027,Raven.Database.Indexing.WorkContext,Debug,,40,Incremented work counter to 35 because: WORK BY IndexingExecuter,
2016-10-20 14:16:11.9027,Raven.Database.Indexing.IndexingExecuter,Debug,,40,No tasks to execute were found!,
2016-10-20 14:16:11.9027,Raven.Database.Indexing.IndexingExecuter,Debug,,40,"Executed 0 tasks, processed documents: 0, took 0ms",
2016-10-20 14:16:11.9027,Raven.Database.Indexing.IndexingExecuter,Debug,,40,No tasks to execute were found!,
2016-10-20 14:16:11.9027,Raven.Database.Indexing.WorkContext,Debug,Candidates,41,"No work was found, workerWorkCounter: 35, for: ReducingExecuter, will wait for additional work",
2016-10-20 14:16:11.9027,Raven.Database.Indexing.IndexingExecuter,Debug,,40,"Executed 0 tasks, processed documents: 0, took 0ms",
2016-10-20 14:16:11.9217,Raven.Database.Indexing.IndexStorage,Debug,,40,"Flushed simple map index: Raven/DocumentsByEntityName (id: 1), took 7ms",
2016-10-20 14:16:11.9217,Raven.Database.Indexing.WorkContext,Debug,,40,"No work was found, workerWorkCounter: 35, for: IndexingExecuter, will wait for additional work",
2016-10-20 14:16:12.0129,Raven.Database.Indexing.Index.Querying,Debug,Candidates,43,Issuing query on index Raven/DocumentsByEntityName for: Tag:Students,
2016-10-20 14:16:12.0129,Raven.Database.Storage.Esent.StorageActions.DocumentStorageActions,Debug,Candidates,43,"Document with key 'students/161' was found, etag: 01000000-0000-0001-0000-00000000000D",
2016-10-20 14:16:12.0129,Raven.Database.Storage.Esent.StorageActions.DocumentStorageActions,Debug,Candidates,43,"Document with key 'students/193' was found, etag: 01000000-0000-0001-0000-00000000000F",
2016-10-20 14:16:12.0129,Raven.Database.Server.Controllers.RavenBaseApiController,Debug,Candidates,43,"	Query: Tag:Students
	Time: 20 ms
	Index: Raven/DocumentsByEntityName
	Results: 2 returned out of 2 total.
	Timing:
",
2016-10-20 14:16:12.0129,Raven.Database.Server.WebApi.RequestManager,Debug,Candidates,43,Request # 477: GET     -    20 ms - Candidates - 200 - http://localhost:8080/databases/Candidates/indexes/dynamic/Students?&pageSize=128,
2016-10-20 14:16:12.0129,Raven.Database.Server.WebApi.RequestManager,Debug,Candidates,43,"	Query: Tag:Students
	Time: 20 ms
	Index: Raven/DocumentsByEntityName
	Results: 2 returned out of 2 total.
	Timing:",
2016-10-20 14:16:13.7155,Raven.Database.Impl.DTC.InFlightTransactionalState,Info,Candidates,45,Performing Transactions Cleanup Sequence for db Candidates,
2016-10-20 14:16:16.9280,Raven.Database.Server.WebApi.RequestManager,Debug,Candidates,42,Request # 478: GET     -     0 ms - Candidates - 200 - http://localhost:8080/databases/Candidates/terms/Raven/DocumentsByEntityName?field=Tag&pageSize=1024,
2016-10-20 14:16:16.9280,Raven.Database.Server.WebApi.RequestManager,Debug,Candidates,43,Request # 479: GET     -     1 ms - Candidates - 200 - http://localhost:8080/databases/Candidates/stats,
2016-10-20 14:16:16.9396,Raven.Database.Indexing.Index.Querying,Debug,Candidates,43,Issuing query on index Raven/DocumentsByEntityName for: Tag:Students,
2016-10-20 14:16:16.9396,Raven.Database.Server.WebApi.RequestManager,Debug,Candidates,43,Request # 480: GET     -     1 ms - Candidates - 200 - http://localhost:8080/databases/Candidates/studio-tasks/collection/counts?fromDate=Thu%2C+20+Oct+2016+18:16:11+GMT,
2016-10-20 14:16:27.2807,Raven.Database.Impl.DTC.InFlightTransactionalState,Info,<system>,47,Performing Transactions Cleanup Sequence for db <system>,
2016-10-20 14:16:43.7152,Raven.Database.Impl.DTC.InFlightTransactionalState,Info,Candidates,57,Performing Transactions Cleanup Sequence for db Candidates,
2016-10-20 14:16:57.2937,Raven.Database.Impl.DTC.InFlightTransactionalState,Info,<system>,45,Performing Transactions Cleanup Sequence for db <system>,
2016-10-20 14:17:13.7161,Raven.Database.Impl.DTC.InFlightTransactionalState,Info,Candidates,57,Performing Transactions Cleanup Sequence for db Candidates,
2016-10-20 14:17:27.2933,Raven.Database.Impl.DTC.InFlightTransactionalState,Info,<system>,45,Performing Transactions Cleanup Sequence for db <system>,
2016-10-20 14:17:43.7171,Raven.Database.Impl.DTC.InFlightTransactionalState,Info,Candidates,38,Performing Transactions Cleanup Sequence for db Candidates,
2016-10-20 14:17:57.2939,Raven.Database.Impl.DTC.InFlightTransactionalState,Info,<system>,57,Performing Transactions Cleanup Sequence for db <system>,
2016-10-20 14:18:13.7314,Raven.Database.Impl.DTC.InFlightTransactionalState,Info,Candidates,46,Performing Transactions Cleanup Sequence for db Candidates,
2016-10-20 14:18:27.2944,Raven.Database.Impl.DTC.InFlightTransactionalState,Info,<system>,38,Performing Transactions Cleanup Sequence for db <system>,
2016-10-20 14:18:43.7470,Raven.Database.Impl.DTC.InFlightTransactionalState,Info,Candidates,37,Performing Transactions Cleanup Sequence for db Candidates,
2016-10-20 14:18:46.6263,Raven.Database.Config.MemoryStatistics,Debug,,3,"Cleaning inactive low-memory handlers, count before: 24, count after: 24",
2016-10-20 14:18:57.3089,Raven.Database.Impl.DTC.InFlightTransactionalState,Info,<system>,45,Performing Transactions Cleanup Sequence for db <system>,
2016-10-20 14:19:12.2509,Raven.Database.Storage.Esent.StorageActions.DocumentStorageActions,Debug,<system>,35,"Document with key 'Raven/Databases/Candidates' was found, etag: 01000000-0000-0001-0000-000000000001",
2016-10-20 14:19:12.2509,Raven.Database.Server.WebApi.RequestManager,Debug,<system>,35,Request # 481: GET     -     0 ms -            - 200 - http://localhost:8080/docs?id=Raven%2FDatabases%2FCandidates,
2016-10-20 14:19:12.3140,Raven.Database.Storage.Esent.StorageActions.DocumentStorageActions,Debug,Candidates,35,"Document with key 'Raven/Hilo/students' was found, etag: 01000000-0000-0001-0000-00000000000E",
2016-10-20 14:19:12.3140,Raven.Database.Storage.Esent.StorageActions.DocumentStorageActions,Debug,Candidates,35,Document with key 'Raven/ServerPrefixForHilo' was not found,
2016-10-20 14:19:12.3140,Raven.Database.Server.WebApi.RequestManager,Debug,Candidates,35,Request # 482: GET     -     0 ms - Candidates - 200 - http://localhost:8080/databases/Candidates/queries/?&id=Raven%2FHilo%2Fstudents&id=Raven%2FServerPrefixForHilo,
2016-10-20 14:19:12.3140,Raven.Database.Server.WebApi.RequestManager,Debug,Candidates,35,"Results count: 2, includes count: 0",
2016-10-20 14:19:12.3685,Raven.Database.Storage.Esent.StorageActions.DocumentStorageActions,Debug,Candidates,39,"Inserted a new document with key 'Raven/Hilo/students', update: True, ",
2016-10-20 14:19:12.3685,Raven.Database.Indexing.WorkContext,Debug,Candidates,39,Incremented work counter to 36 because: PUT Raven/Hilo/students,
2016-10-20 14:19:12.3685,Raven.Database.DocumentDatabase,Debug,Candidates,39,Put document Raven/Hilo/students with etag 01000000-0000-0001-0000-000000000010,
2016-10-20 14:19:12.3685,Raven.Database.Indexing.WorkContext,Debug,Candidates,41,"No work was found, workerWorkCounter: 36, for: ReducingExecuter, will wait for additional work",
2016-10-20 14:19:12.3685,Raven.Database.Prefetching.PrefetchingBehavior,Debug,Candidates,40,"Not enough results to fill requested count (512), but we have some (1) in memory. Going to index the results while loading more from disk in background.",
2016-10-20 14:19:12.3685,Raven.Database.Prefetching.PrefetchingBehavior,Info,Candidates,40,Skipping background prefetching because we got no documents to fetch. Last etag: 01000000-0000-0001-0000-000000000010,
2016-10-20 14:19:12.3685,Raven.Database.Indexing.IndexingExecuter,Debug,Candidates,40,Found a total of 1 documents that requires indexing since etag: 01000000-0000-0001-0000-00000000000F: (Raven/Hilo/students),
2016-10-20 14:19:12.3685,Raven.Database.Impl.DocumentRetriever,Debug,,46,Trigger Raven.Database.Plugins.Builtins.FilterRavenInternalDocumentsReadTrigger asked us to ignore Raven/Hilo/students,
2016-10-20 14:19:12.3685,Raven.Database.Indexing.IndexingExecuter,Debug,Candidates,40,"After read triggers executed, 1 documents remained",
2016-10-20 14:19:12.3685,Raven.Database.Indexing.IndexingExecuter,Debug,Candidates,40,"Going to index 1 documents in Index: Raven/DocumentsByEntityName, LastIndexedEtag: 01000000-0000-0001-0000-00000000000F: (Raven/Hilo/students)",
2016-10-20 14:19:12.3685,Raven.Database.Indexing.IndexingExecuter,Debug,Candidates,40,Indexing 1 documents for index: Raven/DocumentsByEntityName. (Raven/Hilo/students),
2016-10-20 14:19:12.3685,Raven.Database.Server.WebApi.RequestManager,Debug,Candidates,39,Request # 483: PUT     -     1 ms - Candidates - 201 - http://localhost:8080/databases/Candidates/docs/Raven/Hilo/students,
2016-10-20 14:19:12.3725,Raven.Database.Indexing.Index.Indexing,Debug,Candidates,40,Indexed 0 documents for Raven/DocumentsByEntityName,
2016-10-20 14:19:12.3725,Raven.Database.Indexing.IndexingExecuter,Debug,Candidates,40,"After indexing 1 documents, the new last etag for is: 01000000-0000-0001-0000-000000000010 for Raven/DocumentsByEntityName",
2016-10-20 14:19:12.3725,Raven.Database.Indexing.IndexingExecuter,Debug,,40,No tasks to execute were found!,
2016-10-20 14:19:12.3725,Raven.Database.Indexing.IndexingExecuter,Debug,,40,"Executed 0 tasks, processed documents: 0, took 0ms",
2016-10-20 14:19:12.3725,Raven.Database.Indexing.WorkContext,Debug,,40,Incremented work counter to 37 because: WORK BY IndexingExecuter,
2016-10-20 14:19:12.3725,Raven.Database.Indexing.IndexingExecuter,Debug,,40,No tasks to execute were found!,
2016-10-20 14:19:12.3725,Raven.Database.Indexing.IndexingExecuter,Debug,,40,"Executed 0 tasks, processed documents: 0, took 0ms",
2016-10-20 14:19:12.3725,Raven.Database.Indexing.WorkContext,Debug,Candidates,41,"No work was found, workerWorkCounter: 37, for: ReducingExecuter, will wait for additional work",
2016-10-20 14:19:12.3725,Raven.Database.Indexing.IndexingExecuter,Debug,,40,No tasks to execute were found!,
